oligos_id,total_per_sample
1777L..pool914,64118
1777M..pool914,75534
1777N..pool914,6436
177A..pool540,93150
177B..pool540,73140
177C..pool540,70014
177D..pool481,38294
1785A..pool862,162392
1785B..pool862,74694
1785C..pool862,56844
1785D..pool862,248214
1785E..pool862,198002
1785F..pool862,34154
1785G..pool862,116352
1785H..pool862,111422
1785I..pool862,74068
1785J..pool862,106774
1785K..pool862,6774
1785L..pool862,107180
1785M..pool862,110312
1785N..pool862,209900
1785O..pool862,122696
1785P..pool862,118584
1786A..pool867,158370
1786B..pool867,145356
1786C..pool867,197274
1786D..pool867,156278
1786F..pool867,145090
1786G..pool867,10762
1786H..pool867,121134
1786I..pool867,202302
1789A..pool862,244738
1789B..pool862,112262
1789C..pool862,201994
1789D..pool862,51870
1789E..pool862,66160
1789F..pool862,190240
1789G..pool862,35908
1789H..pool862,38634
1789I..pool862,203364
1789J..pool862,54944
1789K..pool862,55818
1789L..pool871,30142
1789M..pool871,48702
1789N..pool871,1490
1789O..pool871,119706
1789P..pool871,134120
178A..pool540,15338
178B..pool540,111078
178C..pool540,64094
178D..pool540,95904
178E..pool541,82992
178F..pool541,75396
178G..pool541,116958
178H..pool541,73936
178I..pool541,93038
178J..pool541,102166
178L..pool541,83394
178M..pool541,95212
1791A..pool867,175908
1791B..pool867,8580
1791C..pool867,45262
1791D..pool867,105260
1791E..pool867,68806
1791F..pool867,153114
1796A..pool867,3908
1796B..pool867,201204
1796C..pool867,90420
1796D..pool867,178616
1796E..pool867,67448
1796F..pool867,66816
1796G..pool993,24838
1796H..pool914,113102
1796I..pool914,91928
1796J..pool993,302064
1796K..pool993,44660
1796L..pool993,55434
1798A..pool868,86146
1798C..pool868,18516
1798D..pool868,65964
1798E..pool868,83948
1798F..pool868,75236
1798I..pool868,56648
1798J..pool868,37590
1798K..pool868,48798
1798L..pool868,82582
1798M..pool868,116672
1798N..pool914,86676
1798Q..pool914,52374
179A..pool203,99498
179B..pool541,99710
179C..pool541,110208
179D..pool203,121924
179E..pool203,40586
179F..pool541,106364
179H..pool541,83672
179I..pool203,75398
1801A..pool868,5270
1801B..pool868,42038
1801C..pool868,53066
1801D..pool868,61644
1801E..pool868,77554
1802A..pool868,3152
1802B..pool868,129692
1802C..pool868,53740
1802D..pool868,82028
1802E..pool868,49402
1802F..pool868,66806
1802G..pool868,99008
1802H..pool868,55682
1802I..pool868,119152
1802J..pool868,39230
1802K..pool871,164752
1802L..pool871,57516
1802N..pool871,226020
1802O..pool871,99192
1802P..pool871,302684
1802Q..pool993,225536
1802R..pool993,10216
1802S..pool993,55970
1802T..pool993,94826
1802U..pool993,112348
1802V..pool993,109546
1802W..pool993,12998
1806A..pool868,80030
1806B..pool868,110572
1806C..pool868,17824
1806D..pool868,51614
1806E..pool868,137992
1806F..pool993,36032
1806G..pool993,39174
1806H..pool993,35390
1806I..pool993,228536
1809A..pool868,48596
1809B..pool868,14532
1809C..pool868,118916
1809D..pool868,52756
1809E..pool868,75080
1809F..pool868,51766
1809G..pool868,11170
1809I..pool871,50380
1809J..pool871,28492
1809K..pool871,25922
1809L..pool871,57208
1809M..pool871,30084
1809N..pool871,39026
1809P..pool993,117880
1809Q..pool993,13224
1809R..pool993,58194
180A..pool541,135064
180B..pool541,189016
180C..pool541,72492
1810A..pool914,82294
1810B..pool914,85222
1810C..pool914,35272
1814A..pool868,88682
1814B..pool868,166568
1814C..pool868,43638
1814D..pool868,71324
1814E..pool868,91516
1814G..pool871,164776
1814L..pool871,34092
1814M..pool871,91284
1814N..pool871,29862
1814O..pool871,132598
1814P..pool894,116296
1814R..pool894,75060
1814S..pool894,112940
1814T..pool894,155362
1814U..pool894,121884
1814V..pool894,34342
1814W..pool894,135022
1814X..pool894,99796
1814Y..pool894,151358
1814Z..pool894,106672
1816A..pool871,261966
1816B..pool871,46972
1816C..pool871,23698
1816D..pool871,254988
1816E..pool871,31930
1816F..pool871,53742
1816G..pool871,12722
1816H..pool871,119276
1816I..pool871,97852
1816J..pool871,193516
1816K..pool894,131758
1816L..pool894,102400
1816M..pool894,103664
1816N..pool894,139194
1816O..pool894,105820
1816P..pool894,162162
1816Q..pool894,100728
1818A..pool872,357918
1818B..pool872,110132
1818D..pool872,168984
1818E..pool872,17912
1818F..pool872,200602
1818G..pool872,50572
1818H..pool872,87850
1818N..pool914,113762
1818O..pool914,73080
1818P..pool914,49014
1818Q..pool914,117300
1822A..pool872,77910
1822B..pool872,205844
1822C..pool872,125498
1822D..pool872,19118
1822E..pool872,242518
1823B..pool872,139460
1823C..pool872,101624
1823D..pool872,44938
1823E..pool872,82796
1823F..pool872,155074
1823G..pool872,117248
1823H..pool872,189616
1823J..pool894,109586
1823K..pool894,118494
1823L..pool894,128240
1823M..pool894,174750
1823N..pool894,26616
1823O..pool894,138728
1823P..pool894,73046
1823Q..pool894,82774
1823R..pool894,138924
1823S..pool894,156370
1824A..pool872,24634
1824B..pool872,129952
1824C..pool872,76178
1824D..pool872,82274
1824E..pool872,190128
1824G..pool899,34004
1824H..pool899,20884
1824I..pool899,193126
1824J..pool899,92840
1824K..pool899,199922
1824L..pool914,61798
1824M..pool914,100108
1824N..pool914,23696
1824O..pool927,598368
1824P..pool927,295056
1824R..pool927,328678
1824S..pool927,367468
1824T..pool927,613296
1826A..pool933,117304
1826B..pool933,69380
1826C..pool933,107906
1826D..pool933,148468
1826E..pool933,135852
182A..pool541,90584
182B..pool541,54224
182C..pool541,54650
182D..pool541,69586
1833A..pool872,23582
1833B..pool872,78264
1833C..pool872,109718
1833E..pool872,147546
1833F..pool896,52558
1833G..pool896,37780
1833H..pool896,257212
1833I..pool896,59690
1833J..pool896,184930
1837A..pool898,126562
1837B..pool898,7430
1837C..pool898,52640
1837D..pool898,60680
1837E..pool898,54670
1837F..pool898,52940
1837G..pool898,1328
1837H..pool898,80892
1837I..pool898,78484
1838A..pool872,105206
1838B..pool872,212758
1838C..pool872,84860
1838D..pool872,208582
1838E..pool872,21388
1838F..pool872,90906
1838H..pool914,11732
1838I..pool914,101268
1839A..pool897,314362
1839B..pool897,236612
1839C..pool897,18574
1839D..pool897,114846
1839E..pool897,24936
1839F..pool897,175808
1839G..pool897,97190
1839H..pool897,26048
1839I..pool897,181178
1839J..pool897,50098
1839K..pool897,27080
183A..pool541,73890
183B..pool541,114842
183E..pool541,73568
1842A..pool893,271998
1842AA..pool893,106232
1842B..pool893,92118
1842BB..pool900,44472
1842C..pool893,309284
1842CC..pool900,179154
1842D..pool893,283688
1842DD..pool900,39096
1842E..pool893,25406
1842EE..pool900,196108
1842F..pool893,192306
1842FF..pool900,126322
1842G..pool893,188084
1842H..pool893,179658
1842HH..pool900,236118
1842I..pool893,193686
1842II..pool900,62452
1842JJ..pool900,46934
1842KK..pool914,104670
1842LL..pool914,33550
1842MM..pool914,69212
1842N..pool893,141614
1842NN..pool914,134736
1842O..pool893,67234
1842P..pool893,220008
1842Q..pool893,207322
1842R..pool893,255128
1842S..pool893,157852
1842T..pool893,117644
1842U..pool893,223498
1842V..pool893,49438
1842W..pool893,100842
1842X..pool893,272566
1842Y..pool893,77250
1842Z..pool893,50458
1843A..pool897,55202
1843B..pool897,124028
1843C..pool897,219768
1843D..pool897,110638
1843E..pool897,108204
1843F..pool897,231188
1843G..pool897,35478
1843H..pool897,152410
1843I..pool897,190300
1843J..pool897,136130
1843K..pool897,17316
1843L..pool897,207320
1843M..pool897,95052
1843N..pool897,183412
1843O..pool897,149322
1843P..pool993,92078
1843Q..pool993,28754
1843R..pool993,78108
1843S..pool993,14416
1844A..pool899,44174
1844B..pool899,128238
1844C..pool899,228138
1844D..pool899,331902
1844E..pool899,122680
1844F..pool899,153630
1844G..pool899,201568
1844H..pool899,67520
1845A..pool898,118848
1845B..pool898,32738
1845C..pool898,4516
1845E..pool898,3566
1845F..pool898,52570
1845G..pool898,25598
1845H..pool993,356524
1845I..pool993,53976
1845J..pool993,163678
1845K..pool993,33362
1846A..pool897,24462
1846B..pool897,135996
1846C..pool897,147850
1846D..pool897,144530
1846E..pool897,168242
1846F..pool897,10706
1848A..pool893,56106
1848B..pool894,201554
1848C..pool894,178070
1848D..pool894,18294
1848E..pool894,112374
1848F..pool894,11304
1848G..pool894,191668
1848H..pool894,116612
1848I..pool894,33776
1848J..pool894,204336
1848K..pool894,75948
184A..pool541,151290
184B..pool541,50758
184C..pool553,616000
1855A..pool898,11296
1855B..pool898,63922
1855C..pool898,83946
1855D..pool898,15744
1855E..pool898,67286
1855F..pool898,106342
1855G..pool898,24824
1855H..pool898,20684
1855I..pool898,132692
1855J..pool898,16374
1855K..pool898,70180
1855L..pool898,27848
1855M..pool898,83008
1855N..pool898,79020
1855O..pool898,114392
1856A..pool898,95234
1856B..pool898,53404
1856C..pool898,19310
1856E..pool898,47262
1858A..pool898,79978
1858B..pool898,55834
1858C..pool898,78840
1858D..pool898,3410
1858E..pool898,13598
1858F..pool898,17234
1858H..pool898,15958
1861A..pool896,64844
1861B..pool896,212288
1861C..pool896,51290
1861D..pool896,8312
1861E..pool896,287906
1861F..pool896,192568
1861H..pool896,110432
1865B..pool896,123386
1865C..pool896,190798
1865D..pool896,240818
1865G..pool896,106136
1865H..pool896,61388
1865I..pool896,215016
1865J..pool896,55266
1865K..pool994,142628
1865L..pool994,159598
1865M..pool994,37890
1865N..pool994,62636
1866A..pool893,355198
1866B..pool893,215022
1866C..pool893,220118
1866D..pool893,106912
1866E..pool893,19806
1866F..pool893,201716
1866G..pool893,261130
1866H..pool893,81552
1866I..pool893,196936
1866J..pool893,252584
1866K..pool893,79594
1866L..pool893,47652
1866M..pool893,289910
186A..pool541,103854
186B..pool541,88764
186C..pool541,66926
186D..pool541,84404
186E..pool553,527682
1872A..pool933,60244
1872B..pool933,60224
1872D..pool933,130204
1872E..pool933,84928
1872F..pool933,103242
1872G..pool933,122836
1872H..pool933,121198
1872I..pool933,77368
1872J..pool933,88232
1872K..pool933,86490
1872L..pool933,94388
1872M..pool933,85528
1873A..pool897,146090
1873B..pool897,66718
1873C..pool897,61516
1873F..pool897,11216
1873G..pool897,94830
1873H..pool897,93278
1873I..pool897,116438
1873J..pool897,126538
1873K..pool897,2296
1873L..pool897,150152
1873M..pool1047,819132
1873O..pool897,128280
1873P..pool897,118354
1873Q..pool897,193272
1873R..pool897,130216
1873S..pool897,173192
1876A..pool915,154864
1876B..pool915,244654
1876C..pool915,203664
187A..pool541,138022
187B..pool541,99102
187C..pool541,120052
187D..pool541,69406
1881A..pool899,176468
1881B..pool899,36156
1881C..pool899,224022
1881D..pool899,270672
1881E..pool899,260246
1881F..pool899,280544
1881G..pool899,17814
1881H..pool899,194812
1882A..pool896,385570
1882B..pool896,39272
1882C..pool896,270696
1882D..pool896,97566
1882E..pool896,81702
1885A..pool899,214908
1885B..pool899,132156
1885C..pool899,25644
1885E..pool899,37812
1885F..pool899,213434
1885G..pool899,96958
1885H..pool899,20188
1885I..pool899,183424
1885J..pool899,51072
188A..pool203,97400
188B..pool541,75672
188C..pool541,147078
188D..pool541,143266
188E..pool541,156562
188F..pool203,55036
188G..pool220,12656
188H..pool541,47774
188I..pool220,39250
1891A..pool898,107728
1891B..pool898,40650
1891C..pool898,29616
1891D..pool898,83228
1891E..pool898,15338
1891F..pool898,32626
1891H..pool900,129500
1891I..pool900,114136
1891J..pool900,300596
1891K..pool900,171796
1891L..pool900,159820
1891M..pool900,287486
1893A..pool893,401956
1893B..pool893,228576
1893C..pool893,26674
1893D..pool893,183868
1893E..pool893,132144
1893F..pool893,310704
1893H..pool893,29710
1893I..pool994,120504
1893J..pool994,115592
1893K..pool994,182074
1896A..pool898,45838
1896B..pool898,82672
1896C..pool898,40442
1896D..pool898,3742
1896E..pool898,74232
1896F..pool915,215250
1896G..pool915,27680
1896H..pool915,250934
1896I..pool994,193256
1896J..pool994,17132
1896K..pool994,106926
1896L..pool994,241200
1899A..pool900,56612
1899B..pool900,144404
1899C..pool900,38200
1899D..pool900,106004
1899E..pool900,14474
1899F..pool900,196288
1899G..pool900,132854
1899I..pool900,75418
1899J..pool900,28098
189A..pool541,94012
189B..pool541,60244
189C..pool541,112260
1901A..pool907,112856
1901B..pool907,37398
1901C..pool907,8284
1901D..pool907,63212
1901E..pool907,1596
1901F..pool907,106092
1901G..pool907,36694
1902A..pool900,244150
1902B..pool900,325282
1902C..pool900,192166
1902D..pool900,276722
1902E..pool900,8548
1902F..pool900,175922
1902H..pool900,102764
1902I..pool900,213100
1902J..pool900,258570
1902K..pool900,14538
1902L..pool900,126960
1902M..pool939,107120
1902N..pool939,122508
1902O..pool939,57232
1902P..pool939,107004
1903A..pool900,179456
1903B..pool900,122044
1903C..pool900,174508
1903D..pool900,3166
1903E..pool900,218604
1903F..pool901,44362
1903G..pool901,66874
1903H..pool901,3814
1903I..pool901,30444
1903J..pool901,22010
1905A..pool915,251946
1905B..pool915,344888
1905C..pool915,298204
1908A..pool934,187948
1908C..pool934,119306
1908D..pool934,90866
1908E..pool934,59256
1908F..pool934,148302
1908G..pool934,184608
1909A..pool901,33562
1909B..pool901,77350
1909C..pool901,59244
1909D..pool901,3298
1909E..pool901,24330
1909F..pool901,38924
1909G..pool901,16586
1909H..pool901,24466
1909I..pool901,652
1909J..pool901,58778
1909K..pool901,39728
1909L..pool901,70728
1909M..pool901,28656
190A..pool541,47672
190B..pool541,85864
190C..pool541,17560
190D..pool541,54178
1911A..pool934,120992
1911B..pool934,150318
1911C..pool934,49128
1911D..pool934,82170
1911F..pool934,139908
1911H..pool934,54060
1911I..pool934,125150
1911J..pool934,79588
1911K..pool934,199996
1911L..pool934,183454
1915A..pool934,158186
1915B..pool934,95038
1915H..pool934,81280
1917A..pool907,6306
1917B..pool907,93136
1917C..pool907,14510
1917D..pool907,5956
1917E..pool907,22516
1917F..pool907,20166
1919A..pool901,19346
1919B..pool901,28956
1919C..pool901,22372
1919D..pool901,52814
1919E..pool901,8092
1919G..pool901,43652
1919H..pool907,101560
1919I..pool907,57592
1919J..pool907,56684
1919K..pool907,95188
1919L..pool907,16670
1919M..pool907,26952
1919N..pool927,54412
1919O..pool927,146746
1919P..pool927,411786
1919Q..pool927,72606
1919R..pool927,290494
1919S..pool927,321056
191A..pool203,30846
191B..pool542,62242
191F..pool542,83614
191G..pool220,12834
191H..pool220,25112
191I..pool542,39310
191J..pool542,134594
191K..pool220,45888
1921A..pool901,6616
1921B..pool901,17892
1921C..pool901,54412
1921D..pool901,14450
1921E..pool901,4074
1921F..pool901,57652
1921G..pool901,21238
1921H..pool901,63990
1921I..pool901,8384
1921J..pool901,4274
1921K..pool901,16378
1921L..pool971,228814
1921M..pool971,333614
1921N..pool971,229848
1921O..pool971,383600
1921P..pool971,289464
1928A..pool901,74766
1928B..pool901,8942
1928C..pool901,44536
1928D..pool901,112074
1928E..pool901,15150
1928F..pool901,7784
1928G..pool901,65058
1928H..pool907,73568
1928I..pool907,98238
1928J..pool907,3774
1928K..pool907,134012
1928L..pool907,28434
192A..pool203,59564
192B..pool542,135254
192C..pool203,26972
192D..pool203,7206
192E..pool542,92084
192F..pool542,118138
192G..pool542,108968
192H..pool542,66784
192I..pool542,125400
192J..pool542,65492
192K..pool542,105362
192L..pool220,68600
1934A..pool901,6092
1934B..pool901,27466
1934C..pool901,8026
1934D..pool901,70716
1934E..pool901,37904
1934F..pool907,82742
1934G..pool907,37132
1934H..pool907,5292
1934I..pool907,58116
1934J..pool907,85080
1934K..pool907,101110
1934L..pool907,108006
1937B..pool907,48386
1937C..pool907,35312
1937D..pool907,33774
1937E..pool907,88240
1937F..pool907,97574
1937G..pool907,3608
1937H..pool907,32022
193A..pool542,79634
193B..pool542,124508
193C..pool542,84538
193D..pool542,94852
193E..pool218.krista.gn.bmt,25016
193F..pool219,18464
193G..pool219,5112
193H..pool219,29162
1945A..pool907,57674
1945B..pool907,33668
1945C..pool907,60554
1945E..pool907,97168
1945F..pool907,59764
1945G..pool907,102358
1945I..pool907,48274
1945J..pool940,167384
1945K..pool940,118212
1949A..pool908,38118
1949B..pool908,122836
1949C..pool908,9314
1949D..pool908,34400
1949E..pool908,101438
1949H..pool927,314378
1949I..pool927,428288
1949J..pool927,361692
1949K..pool927,292066
1949L..pool927,462788
1949M..pool927,246848
194A..pool542,118942
194B..pool542,69308
194C..pool542,85552
194F..pool542,177388
194G..pool481,54568
194H..pool481,22510
194I..pool502,23734
1951A..pool935,153884
1951B..pool935,149204
1951C..pool935,164712
1951D..pool935,88214
1951E..pool935,146816
1951G..pool935,183302
1951H..pool935,165088
1953A..pool935,96708
1953B..pool935,124046
1953C..pool935,105434
1953D..pool935,154196
1953E..pool935,139926
1953F..pool935,82980
1957A..pool908,6118
1957B..pool908,130530
1957C..pool908,44434
1957D..pool908,141266
1957E..pool908,44436
1957F..pool908,5300
1957G..pool908,41306
1957H..pool908,70516
1957I..pool908,8614
1957L..pool915,195502
1957O..pool940,122294
1957P..pool940,157444
1957Q..pool940,147474
1959A..pool908,44458
1959B..pool908,15174
1959C..pool908,166416
1959D..pool908,7066
1959E..pool908,47116
1959F..pool908,7728
1959G..pool908,109020
1959H..pool908,80586
1959I..pool908,120804
1959J..pool915,215030
1959K..pool915,273212
1959L..pool915,83440
1959M..pool915,266356
1959N..pool915,290910
1959P..pool927,129144
1959Q..pool927,384008
1959R..pool927,178958
1959S..pool927,259448
1959T..pool927,236766
1959U..pool927,142112
1959V..pool927,128504
1959W..pool927,235086
1959X..pool927,363980
195A..pool542,186366
195B..pool542,144852
195C..pool542,158320
195D..pool542,154596
195E..pool481,63134
1965A..pool927,111476
1965B..pool915,236874
1965C..pool915,236324
1965D..pool915,260754
1965E..pool915,178926
1965F..pool915,209366
1965G..pool915,216418
1965H..pool915,71036
1965I..pool915,276126
1965J..pool915,203906
1965K..pool915,232266
1965L..pool927,200300
1965M..pool927,310014
1965N..pool927,281664
1965O..pool927,298870
1965P..pool927,346234
1965Q..pool927,285966
1965R..pool927,178504
1965S..pool927,249940
1966A..pool927,564294
1966B..pool927,418816
1966C..pool927,424772
1966D..pool927,92036
1966E..pool927,200666
1966F..pool927,173862
1966H..pool927,41800
1966I..pool927,44556
1966J..pool927,92092
196A..pool542,149812
